Date,Species,Sampled individuals,Samples,GPS lat,GPS long
2016,#NOM?,1,Blood : 1Saliva : 1Rectal swab : 1,12.53624,13.12122
2016,VESPERTILIONIDAEMyotistricolor,1,Blood : 1Saliva : 1Rectal swab : 1,12.53624,13.12122
2016,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,12.53624,13.12122
2016,PTEROPODIDAEEidolonhelvum,1,Blood : 1Saliva : 1Rectal swab : 1,8.53653,9.50049
2016,PTEROPODIDAEEidolonhelvum,3,Blood : 3Saliva : 3Rectal swab : 3,8.53663,9.50049
2016,PTEROPODIDAEHypsignathusmonstrosus,5,Blood : 5Saliva : 5Rectal swab : 5,8.53663,9.50049
2016,PTEROPODIDAEMyonycteris,1,Blood : 1Saliva : 1Rectal swab : 1,8.54744,10.13084
2016,#NOM?,1,Blood : 1Saliva : 1Rectal swab : 1,8.55514,10.2244
2016,PTEROPODIDAEMyonycteris,4,Blood : 3Saliva : 4Rectal swab : 4Full specimen : 1,8.61295,10.26221
2016,PTEROPODIDAEMyonycterisangolensis,2,Blood : 2Saliva : 2Rectal swab : 2,8.61295,10.26221
2016,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,8.61308,10.26236
2016,PTEROPODIDAEMyonycterisangolensis,13,Blood : 13Saliva : 13Rectal swab : 13,8.61308,10.26256
2016,MOLOSSIDAETadaridaaegyptiaca,1,Blood : 1Saliva : 1,8.61308,10.26256
2016,INDETERMINEE,1,Blood : 1Saliva : 1,8.61308,10.26256
2016,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,8.61315,10.26216
2016,PTEROPODIDAEMyonycterisangolensis,20,Blood : 20Saliva : 20Rectal swab : 20,8.61315,10.26217
2016,PTEROPODIDAEMicropteropuspusillus,1,Blood : 1Saliva : 1Rectal swab : 1,8.62298,10.06521
2016,PTEROPODIDAEEpomopsfranqueti,1,Blood : 1Saliva : 1Rectal swab : 1,8.62298,10.06521
2016,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2,8.6294,10.07365
2016,PTEROPODIDAEHypsignathusmonstrosus,1,Blood : 1Saliva : 1Rectal swab : 1,8.6294,10.07365
2016,PTEROPODIDAERousettusaegyptiacus,16,Blood : 16Feces : 1Saliva : 16Rectal swab : 16,9.82325,12.53502
2016,HIPPOSIDERIDAEHipposideroscaffer,3,Blood : 2Feces : 1Saliva : 3,9.82325,12.53502
2016,PTEROPODIDAEMyonycterisangolensis,6,Blood : 6Saliva : 6Rectal swab : 6,9.82325,12.53502
2016,PTEROPODIDAEEpomophoruswahlbergi,1,Blood : 1Saliva : 1Rectal swab : 1,9.82325,12.53502
2016,#NOM?,1,Blood : 1Saliva : 1Rectal swab : 1,9.82325,12.53502
2016,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,9.82325,9.82325
2016,PTEROPODIDAEMyonycteristorquata,3,Blood : 3Saliva : 3Rectal swab : 3,9.87944,12.5643
2016,VESPERTILIONIDAEMyotisbocagii,10,Blood : 10Saliva : 10,9.87944,12.5643
2016,#NOM?,16,Blood : 16Saliva : 16,9.87944,12.5643
2016,PTEROPODIDAEMyonycterisangolensis,3,Blood : 3Saliva : 3Rectal swab : 3,9.87944,12.5643
2016,HIPPOSIDERIDAEHipposideroscaffer,1,Blood : 1Saliva : 1,9.87944,12.5643
2016,VESPERTILIONIDAEKerivoulaargentata,1,Blood : 1Saliva : 1,9.87944,12.5643
2016,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,9.87944,12.5643
2016,PTEROPODIDAERousettusaegyptiacus,9,Blood : 9Saliva : 9Rectal swab : 9,9.8829,12.45081
2016,PTEROPODIDAEMyonycterisangolensis,4,Blood : 4Saliva : 4Rectal swab : 4,9.8829,12.45081
2016,HIPPOSIDERIDAEHipposideroscaffer,3,Blood : 3Saliva : 3,9.8829,12.45081
2016,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,9.92943,12.6004
2017,PTEROPODIDAEEpomophorusgambianus,1,Blood : 1Saliva : 1Rectal swab : 1,10.06582,9.1842
2017,PTEROPODIDAEMyonycteris,1,Blood : 1Saliva : 1Rectal swab : 1,10.06582,9.1842
2017,PTEROPODIDAEMyonycteristorquata,1,Blood : 1Saliva : 1Rectal swab : 1,10.06582,9.1842
2017,PTEROPODIDAEEpomopsfranqueti,1,Blood : 1Saliva : 1Rectal swab : 1,10.06582,9.1842
2017,PTEROPODIDAEMicropteropuspusillus,1,Blood : 1Saliva : 1Rectal swab : 1,10.06582,9.1842
2017,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2,10.08464,9.20807
2017,PTEROPODIDAEEpomopsfranqueti,4,Blood : 4Saliva : 4Rectal swab : 4,10.08464,9.20807
2017,PTEROPODIDAEEpomophorusgambianus,1,Blood : 1Saliva : 1Rectal swab : 1,10.08464,9.20807
2017,PTEROPODIDAEEpomopsbuettikoferi,8,Blood : 8Saliva : 8Rectal swab : 8,10.11169,11.6628
2017,MOLOSSIDAEMopsthersites,4,Blood : 4Saliva : 4,10.11169,11.6628
2017,#NOM?,6,Blood : 6Saliva : 6Rectal swab : 3Full specimen : 2,10.11169,11.6628
2017,#NOM?,5,Blood : 5Saliva : 5,10.11489,11.65805
2017,MOLOSSIDAEMopsthersites,12,Blood : 12Saliva : 12,10.11489,11.65805
2017,MOLOSSIDAEMopsbrachypterus,1,Blood : 1Saliva : 1,10.11489,11.65805
2017,MOLOSSIDAEChaerephonpumilus,1,Blood : 1Saliva : 1Full specimen : 1,10.11489,11.65805
2017,MOLOSSIDAEMopsnanulus,1,Blood : 1Saliva : 1,10.11489,11.65805
2017,#NOM?,1,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,10.11686,11.64767
2017,PTEROPODIDAEEpomopsbuettikoferi,6,Blood : 6Saliva : 6Rectal swab : 6,10.11686,11.64767
2017,PTEROPODIDAEEpomopsbuettikoferi,1,Blood : 1Saliva : 1Rectal swab : 1,10.1169,11.6628
2017,MOLOSSIDAEMopsthersites,40,Blood : 40Saliva : 39Full specimen : 1,10.13666,11.65655
2017,MOLOSSIDAEMopsbrachypterus,2,Blood : 2Saliva : 2,10.13666,11.65655
2017,MOLOSSIDAEMopsnanulus,1,Blood : 1Saliva : 1,10.13666,11.65655
2017,PTEROPODIDAEEpomopsfranqueti,6,Blood : 6Saliva : 6Rectal swab : 6,10.13714,11.65804
2017,MOLOSSIDAEMopsthersites,5,Blood : 5Saliva : 5,10.13714,11.65804
2017,PTEROPODIDAEEpomophorusgambianus,6,Blood : 6Saliva : 6Rectal swab : 6Full specimen : 2,10.13714,11.65804
2017,#NOM?,1,Blood : 1Saliva : 1,10.15309,12.41656
2017,MOLOSSIDAEMopsnanulus,1,Blood : 1Saliva : 1,10.15309,12.41656
2017,MOLOSSIDAEMopsthersites,10,Blood : 10Saliva : 10,10.15309,12.41656
2017,MOLOSSIDAEChaerephonpumilus,7,Blood : 7Saliva : 7Full specimen : 1,10.15309,12.41656
2017,PTEROPODIDAEEpomopsfranqueti,3,Blood : 3Saliva : 3Rectal swab : 3,10.15337,12.53698
2017,MOLOSSIDAEChaerephonpumilus,4,Blood : 4Saliva : 4,10.15337,12.53698
2017,MOLOSSIDAEMopscondylurus,1,Blood : 1Saliva : 1,10.15337,12.53698
2017,MOLOSSIDAEMopsthersites,3,Blood : 3Saliva : 3,10.15337,12.53698
2017,PTEROPODIDAEHypsignathusmonstrosus,1,Blood : 1Saliva : 1,10.15337,12.53698
2017,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,10.15337,12.53698
2017,MOLOSSIDAEMopsbrachypterus,1,Blood : 1Saliva : 1,10.15337,12.53698
2017,HIPPOSIDERIDAEHipposideroscaffer,7,Blood : 7Saliva : 7Full specimen : 1,10.19463,9.49742
2017,PTEROPODIDAERousettusaegyptiacus,4,Blood : 4Saliva : 4Rectal swab : 4,10.19463,9.49742
2017,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,10.19463,9.49742
2017,HIPPOSIDERIDAEHipposideroscaffer,1,Blood : 1Saliva : 1,10.19463,9.742
2017,HIPPOSIDERIDAEHipposideroscaffer,8,Blood : 8Saliva : 8Full specimen : 1,10.21513,9.40841
2017,HIPPOSIDERIDAEHipposideroscyclops,3,Blood : 3Saliva : 3,10.21513,9.40841
2017,RHINOLOPHIDAERhinolophusfumigatus,1,Blood : 1Saliva : 1,10.21513,9.40841
2017,HIPPOSIDERIDAEHipposiderosruber,1,Blood : 1Saliva : 1,10.21513,9.40841
2017,RHINOLOPHIDAERhinolophusfumigatus,6,Blood : 6Saliva : 6,10.21555,9.20322
2017,RHINOLOPHIDAERhinolophuslanderi,9,Blood : 9Saliva : 9Full specimen : 1,10.21555,9.20322
2017,RHINOLOPHIDAERhinolophusdenti,2,Blood : 2Saliva : 2,10.21555,9.20322
2017,HIPPOSIDERIDAEHipposideroscaffer,2,Blood : 2Saliva : 2,10.21555,9.20322
2017,NYCTERIDAENycterisarge,1,Blood : 1Saliva : 1,10.21555,9.20322
2017,HIPPOSIDERIDAEHipposideroscyclops,1,Blood : 1Saliva : 1,10.21555,9.20322
2017,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,10.25294,12.45696
2017,MOLOSSIDAEChaerephonpumilus,1,Blood : 1Saliva : 1,10.25294,12.45796
2017,VESPERTILIONIDAEScotophilusnigrita,1,Blood : 1Saliva : 1,10.25294,12.45796
2017,VESPERTILIONIDAEMyotistricolor,1,Blood : 1Saliva : 1,10.25294,12.45796
2017,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,10.25294,12.45796
2017,PTEROPODIDAEEpomophorusgambianus,3,Blood : 3Saliva : 3Rectal swab : 3,10.25294,12.45796
2017,PTEROPODIDAEMicropteropuspusillus,1,Blood : 1Saliva : 1Rectal swab : 1,10.25294,12.45796
2017,PTEROPODIDAERousettusaegyptiacus,3,Blood : 3Saliva : 3Rectal swab : 3,10.25294,12.45796
2017,MOLOSSIDAEMyopteruswhitleyi,4,Blood : 4Saliva : 4,10.27015,11.97952
2017,#NOM?,26,Blood : 26Saliva : 26Full specimen : 1,10.2849,12.23256
2017,HIPPOSIDERIDAEHipposiderosbeatus,2,Blood : 2Saliva : 2Full specimen : 1,10.29427,12.27608
2017,PTEROPODIDAEMyonycteristorquata,6,Blood : 6Saliva : 6Rectal swab : 5Ectoparasites : 1,10.29427,12.27608
2017,PTEROPODIDAEMyonycterisangolensis,10,Blood : 10Saliva : 10Rectal swab : 10,10.29427,12.27608
2017,NYCTERIDAENycterismacrotis,1,Blood : 1Saliva : 1Full specimen : 1,10.29427,12.27608
2017,HIPPOSIDERIDAEHipposideroscaffer,4,Blood : 2Saliva : 4,10.29427,12.27608
2017,#NOM?,1,Blood : 1Saliva : 1Full specimen : 1,10.29427,12.27608
2017,MOLOSSIDAEMopsthersites,10,Blood : 10Saliva : 10Full specimen : 1,10.30736,12.23256
2017,MOLOSSIDAEMopsbrachypterus,6,Blood : 6Saliva : 6,10.30736,12.23256
2017,VESPERTILIONIDAEScotophilusdinganii,1,Blood : 1Saliva : 1,10.30736,12.23256
2017,PTEROPODIDAEMyonycterisangolensis,6,Blood : 6Saliva : 6Rectal swab : 6Full specimen : 1,10.32619,12.04755
2017,PTEROPODIDAEMyonycterisangolensis,9,Blood : 9Saliva : 9Rectal swab : 9Full specimen : 1,10.33731,12.11282
2017,PTEROPODIDAEMyonycterisangolensis,8,Blood : 8Saliva : 8Rectal swab : 8Full specimen : 1,10.3553,12.07694
2017,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,10.3617,9.33706
2017,PTEROPODIDAEEpomopsfranqueti,7,Blood : 7Saliva : 7Rectal swab : 7Full specimen : 1,10.3617,9.33706
2017,PTEROPODIDAEEidolonhelvum,1,Blood : 1Saliva : 1Rectal swab : 1,10.3617,9.33706
2017,PTEROPODIDAEEpomophoruswahlbergi,1,Blood : 1Saliva : 1Rectal swab : 1,10.3617,9.33706
2017,#NOM?,3,Blood : 3Saliva : 3Rectal swab : 3,10.37102,9.33796
2017,PTEROPODIDAEEidolonhelvum,1,Blood : 1Saliva : 1Rectal swab : 1,10.37102,9.33796
2017,PTEROPODIDAEEpomophorusgambianus,2,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,10.37102,9.33796
2017,MOLOSSIDAEChaerephonmajor,1,Blood : 1Saliva : 1,10.37124,9.33149
2017,MOLOSSIDAEChaerephonmajor,2,Blood : 2Saliva : 2Full specimen : 1,10.37124,9.33749
2017,PTEROPODIDAEHypsignathusmonstrosus,1,Blood : 1Saliva : 1Rectal swab : 1,10.37131,9.33748
2017,PTEROPODIDAEEpomophorusgambianus,9,Blood : 9Saliva : 9Rectal swab : 9Full specimen : 1,10.37131,9.33748
2017,PTEROPODIDAEEpomopsfranqueti,9,Blood : 9Saliva : 9Rectal swab : 9Full specimen : 1,10.37131,9.33748
2017,PTEROPODIDAEEpomophorusgambianus,2,Blood : 2Saliva : 2Rectal swab : 2,10.37131,9.33748
2017,HIPPOSIDERIDAEHipposiderosvittatus,1,Blood : 1Saliva : 1,10.37131,9.33748
2017,PTEROPODIDAEMyonycterisangolensis,9,Blood : 9Saliva : 9Rectal swab : 9,10.37461,12.08268
2017,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,10.37461,12.08268
2017,PTEROPODIDAERousettusaegyptiacus,20,Blood : 20Saliva : 20Rectal swab : 20Full specimen : 2,10.37768,12.07728
2017,PTEROPODIDAEMyonycterisangolensis,2,Blood : 2Saliva : 2Rectal swab : 2,10.37768,12.07728
2017,PTEROPODIDAEMyonycterisangolensis,16,Blood : 15Saliva : 16Rectal swab : 16,10.39707,12.10094
2017,MOLOSSIDAEMopsbrachypterus,2,Blood : 2Saliva : 2,10.48809,12.14383
2017,MOLOSSIDAEMopsthersites,6,Blood : 6Saliva : 6Full specimen : 1,10.48809,12.14383
2017,MOLOSSIDAEMopsnanulus,1,Blood : 1Saliva : 1,10.48809,12.14383
2017,MOLOSSIDAEMopsbrachypterus,1,Blood : 1Saliva : 1,10.53818,12.14511
2017,MOLOSSIDAEMopsthersites,8,Blood : 8Saliva : 8Hair : 1Skin : 1,10.53818,12.14511
2017,MOLOSSIDAEMopsnanulus,3,Blood : 3Saliva : 3,10.53818,12.14511
2017,VESPERTILIONIDAEScotophilusdinganii,1,Blood : 1Saliva : 1,10.53818,12.14511
2017,MOLOSSIDAEMopsthersites,9,Blood : 9Saliva : 9Full specimen : 1,10.54093,12.14697
2017,MOLOSSIDAEMopsbrachypterus,1,Blood : 1Saliva : 1,10.54093,12.14697
2017,MOLOSSIDAEMopsnanulus,1,Blood : 1Saliva : 1,10.54093,12.14697
2017,MOLOSSIDAEMopsthersites,8,Blood : 8Saliva : 8,10.54672,12.13835
2017,MOLOSSIDAEMopsnanulus,4,Blood : 4Saliva : 4,10.54672,12.13835
2017,PTEROPODIDAEEpomophorusgambianus,11,Blood : 11Saliva : 11Rectal swab : 10Full specimen : 1,10.66776,9.24948
2017,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2,10.66776,9.24948
2017,PTEROPODIDAEEpomopsbuettikoferi,1,Blood : 1Saliva : 1Rectal swab : 1,10.66776,9.24948
2017,HIPPOSIDERIDAEHipposideroscaffer,27,Blood : 27Saliva : 27,10.67228,9.33317
2017,NYCTERIDAENycterismacrotis,6,Blood : 6Saliva : 6Full specimen : 1,10.67228,9.33317
2017,HIPPOSIDERIDAEHipposideroscyclops,1,Blood : 1Saliva : 1,10.67228,9.33317
2017,HIPPOSIDERIDAEHipposiderosfuliginosus,3,Blood : 3Saliva : 3,10.67228,9.33317
2017,HIPPOSIDERIDAEHipposideroscaffer,27,Blood : 27Saliva : 27,10.67239,9.32146
2017,HIPPOSIDERIDAEHipposideroscaffer,20,Blood : 19Saliva : 20Full specimen : 1,10.68999,9.27234
2017,HIPPOSIDERIDAEHipposiderosbeatus,1,Blood : 1Saliva : 1,10.68999,9.27234
2017,HIPPOSIDERIDAEHipposideroscyclops,10,Blood : 10Saliva : 10,10.68999,9.27234
2017,HIPPOSIDERIDAEHipposideroscaffer,1,Blood : 1Saliva : 1,10.68999,9.27234
2017,HIPPOSIDERIDAEHipposideroscaffer,22,Blood : 22Saliva : 22,10.69006,9.26098
2017,HIPPOSIDERIDAEHipposiderosbeatus,12,Blood : 12Saliva : 12,10.69006,9.26098
2017,HIPPOSIDERIDAEHipposideroscaffer,33,Blood : 33Saliva : 33Full specimen : 2,10.74422,9.33448
2017,HIPPOSIDERIDAEHipposiderosbeatus,1,Blood : 1Saliva : 1,10.74422,9.33448
2017,NYCTERIDAENycterisarge,1,Blood : 1Saliva : 1,10.74422,9.33448
2017,#NOM?,22,Blood : 21Saliva : 22Full specimen : 1,12.00231,13.12067
2017,MOLOSSIDAEMopsthersites,6,Blood : 6Saliva : 6Full specimen : 1,12.02476,11.5924
2017,#NOM?,1,Blood : 1Saliva : 1,12.1038,13.35702
2017,#NOM?,13,Blood : 13Saliva : 13Full specimen : 1,12.10385,13.35702
2017,#NOM?,1,Blood : 1Saliva : 1,12.10385,13.35702
2017,MOLOSSIDAETadaridaaegyptiaca,1,Blood : 1Saliva : 1,12.10385,13.35702
2017,#NOM?,1,Blood : 1Saliva : 1,12.17049,13.0657
2017,#NOM?,27,Blood : 27Saliva : 27Full specimen : 2,12.17049,13.0667
2017,#NOM?,1,Blood : 1Saliva : 1,12.17049,130.667
2017,PTEROPODIDAEEpomopsfranqueti,4,Blood : 4Saliva : 4Rectal swab : 4Full specimen : 1,12.18093,13.06667
2017,PTEROPODIDAERousettusaegyptiacus,8,Blood : 8Saliva : 8Rectal swab : 8,12.32034,12.78523
2017,MOLOSSIDAETadaridaventralis,1,Blood : 1Saliva : 1,12.32034,12.78523
2017,MOLOSSIDAETadaridaaegyptiaca,8,Blood : 8Saliva : 8Full specimen : 1,12.32034,12.78523
2017,PTEROPODIDAEEpomophorusgambianus,2,Blood : 2Saliva : 2Rectal swab : 2,12.32034,12.78523
2017,PTEROPODIDAEEpomopsfranqueti,1,Blood : 1Saliva : 1Rectal swab : 1,12.32034,12.78523
2017,MOLOSSIDAEMopsthersites,19,Blood : 19Saliva : 19,12.32041,12.78541
2017,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2,12.32041,12.78541
2017,PTEROPODIDAEEpomophorusgambianus,2,Blood : 2Saliva : 2Rectal swab : 2,12.32041,12.78541
2017,MOLOSSIDAEMopsbrachypterus,3,Blood : 3Saliva : 3,12.32041,12.78541
2017,PTEROPODIDAERousettusaegyptiacus,4,Blood : 4Saliva : 4Rectal swab : 4,12.32041,12.78541
2017,PTEROPODIDAEEidolonhelvum,2,Blood : 2Saliva : 2Rectal swab : 2,12.32041,12.78541
2017,PTEROPODIDAEEpomophorusgambianus,3,Blood : 3Saliva : 3Rectal swab : 3Full specimen : 1,12.3223,12.7846
2017,MOLOSSIDAEMopsthersites,1,Blood : 1Saliva : 1,12.3223,12.7846
2017,PTEROPODIDAEEidolonhelvum,4,Blood : 4Saliva : 4Rectal swab : 4Ectoparasites : 1,12.3223,12.7846
2017,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2,12.3223,12.7846
2017,PTEROPODIDAEMyonycterisangolensis,1,Blood : 1Saliva : 1Rectal swab : 1,12.3223,12.7846
2017,#NOM?,29,Blood : 29Saliva : 29Full specimen : 1,12.39633,12.81615
2017,MOLOSSIDAETadaridaaegyptiaca,3,Blood : 3Saliva : 3,12.39633,12.81615
2017,PTEROPODIDAEMicropteropuspusillus,1,Blood : 1Saliva : 1Rectal swab : 1,12.40761,13.52503
2017,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,12.40761,13.52503
2017,PTEROPODIDAEEpomophorusgambianus,3,Blood : 3Saliva : 3Rectal swab : 3,12.40761,13.52503
2017,PTEROPODIDAEEpomopsfranqueti,5,Blood : 5Saliva : 5Rectal swab : 5,12.42978,13.24497
2017,PTEROPODIDAEMicropteropuspusillus,2,Blood : 2Saliva : 2Rectal swab : 2,12.42978,13.24497
2017,PTEROPODIDAEEpomophorusgambianus,6,Blood : 6Saliva : 6Rectal swab : 6,12.4625,13.28422
2017,PTEROPODIDAEEpomopsfranqueti,8,Blood : 8Saliva : 8Rectal swab : 8Full specimen : 2,12.4625,13.28422
2017,PTEROPODIDAEMicropteropuspusillus,1,Blood : 1Saliva : 1Rectal swab : 1,12.4625,13.28422
2017,PTEROPODIDAEEpomopsfranqueti,5,Blood : 5Saliva : 5Rectal swab : 5Full specimen : 1,12.49049,13.30273
2017,PTEROPODIDAEEpomopsfranqueti,13,Blood : 13Saliva : 13Rectal swab : 13Full specimen : 1,12.50884,13.12059
2017,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,12.5366,13.12037
2017,PTEROPODIDAEEpomophorusgambianus,1,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,12.5366,13.12037
2017,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,12.5366,13.12059
2017,PTEROPODIDAEEpomopsfranqueti,2,Blood : 2Saliva : 2Rectal swab : 2,12.56854,13.37042
2017,PTEROPODIDAEEpomopsbuettikoferi,1,Blood : 1Saliva : 1Rectal swab : 1,19.11169,11.6628
2017,PTEROPODIDAERousettusaegyptiacus,1,Blood : 1Saliva : 1Rectal swab : 1,22.5366,13.12037
